,Rented Bike Count,Hour,Temperature (C),Humidity (%),Wind speed (m/s),Visibility (10m),Dew point temperature (C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Holiday,x0_Autumn,x0_Spring,x0_Summer,x0_Winter,Weekday
6196,316,4,22.6,55.0,1.4,2000,13.0,0.0,0.0,0.0,0,0,0,1,0,0
6197,262,5,22.0,58.0,1.0,2000,13.3,0.0,0.0,0.0,0,0,0,1,0,0
6198,397,6,21.6,60.0,1.0,2000,13.4,0.0,0.0,0.0,0,0,0,1,0,0
6199,475,7,21.7,57.0,1.3,2000,12.8,0.23,0.0,0.0,0,0,0,1,0,0
6200,754,8,23.2,47.0,1.0,2000,11.2,0.93,0.0,0.0,0,0,0,1,0,0
6201,771,9,25.3,42.0,1.4,1921,11.4,1.7,0.0,0.0,0,0,0,1,0,0
6202,769,10,27.0,37.0,1.2,1962,11.0,2.32,0.0,0.0,0,0,0,1,0,0
6203,857,11,28.4,35.0,1.6,2000,11.4,2.82,0.0,0.0,0,0,0,1,0,0
6204,952,12,29.8,33.0,1.5,1936,11.7,3.14,0.0,0.0,0,0,0,1,0,0
6205,1003,13,31.1,30.0,1.5,2000,11.4,3.24,0.0,0.0,0,0,0,1,0,0
6206,1121,14,31.0,31.0,1.8,1999,11.8,2.8,0.0,0.0,0,0,0,1,0,0
6207,1196,15,31.7,30.0,1.9,1943,11.9,2.23,0.0,0.0,0,0,0,1,0,0
6208,1398,16,31.8,33.0,2.1,2000,13.5,1.88,0.0,0.0,0,0,0,1,0,0
6209,1806,17,29.9,39.0,2.9,2000,14.4,0.86,0.0,0.0,0,0,0,1,0,0
6210,1979,18,30.1,37.0,2.1,2000,13.8,0.88,0.0,0.0,0,0,0,1,0,0
6211,2127,19,28.5,45.0,1.6,2000,15.4,0.23,0.0,0.0,0,0,0,1,0,0
6212,1965,20,27.6,46.0,1.2,2000,14.9,0.01,0.0,0.0,0,0,0,1,0,0
6213,1886,21,26.8,48.0,0.9,2000,14.8,0.0,0.0,0.0,0,0,0,1,0,0
6214,1681,22,26.3,48.0,0.8,2000,14.4,0.0,0.0,0.0,0,0,0,1,0,0
6215,1342,23,25.9,52.0,1.3,2000,15.2,0.0,0.0,0.0,0,0,0,1,0,0
6216,1100,0,25.3,53.0,2.4,2000,15.0,0.0,0.0,0.0,0,0,0,1,0,0
6217,844,1,25.0,57.0,0.9,2000,15.8,0.0,0.0,0.0,0,0,0,1,0,0
6218,611,2,24.5,59.0,0.3,2000,15.9,0.0,0.0,0.0,0,0,0,1,0,0
6219,425,3,24.0,59.0,0.6,2000,15.4,0.0,0.0,0.0,0,0,0,1,0,0
6220,264,4,23.6,61.0,0.3,2000,15.6,0.0,0.0,0.0,0,0,0,1,0,0
6221,223,5,23.4,63.0,0.3,2000,15.9,0.0,0.0,0.0,0,0,0,1,0,0
6222,260,6,23.1,64.0,0.6,2000,15.9,0.0,0.0,0.0,0,0,0,1,0,0
6223,392,7,23.3,64.0,1.0,2000,16.0,0.1,0.0,0.0,0,0,0,1,0,0
6224,592,8,24.4,58.0,0.8,2000,15.5,0.45,0.0,0.0,0,0,0,1,0,0
6225,645,9,26.3,50.0,0.7,1980,15.0,1.28,0.0,0.0,0,0,0,1,0,0
6226,732,10,27.3,49.0,0.9,1968,15.6,1.17,0.0,0.0,0,0,0,1,0,0
6227,795,11,28.4,43.0,1.0,1914,14.6,1.52,0.0,0.0,0,0,0,1,0,0
6228,926,12,30.9,37.0,1.8,1858,14.5,2.98,0.0,0.0,0,0,0,1,0,0
6229,943,13,32.4,33.0,2.7,1893,14.0,3.1,0.0,0.0,0,0,0,1,0,0
6230,972,14,33.4,31.0,1.2,1962,13.9,2.73,0.0,0.0,0,0,0,1,0,0
6231,1181,15,33.8,31.0,1.6,2000,14.3,2.45,0.0,0.0,0,0,0,1,0,0
6232,1395,16,33.3,32.0,2.4,2000,14.3,1.98,0.0,0.0,0,0,0,1,0,0
6233,1721,17,32.7,33.0,2.5,1994,14.3,1.18,0.0,0.0,0,0,0,1,0,0
6234,1928,18,32.3,41.0,1.9,2000,17.3,0.62,0.0,0.0,0,0,0,1,0,0
6235,2186,19,29.7,55.0,2.5,2000,19.6,0.23,0.0,0.0,0,0,0,1,0,0
6236,2029,20,28.5,58.0,1.4,2000,19.4,0.0,0.0,0.0,0,0,0,1,0,0
6237,1821,21,27.9,61.0,0.7,2000,19.6,0.0,0.0,0.0,0,0,0,1,0,0
6238,1546,22,27.7,62.0,0.6,2000,19.7,0.0,0.0,0.0,0,0,0,1,0,0
6239,1016,23,27.5,60.0,0.3,2000,19.0,0.0,0.0,0.0,0,0,0,1,0,0
6240,818,0,27.0,62.0,0.6,2000,19.0,0.0,0.0,0.0,0,0,0,1,0,1
6241,527,1,26.6,64.0,0.2,2000,19.2,0.0,0.0,0.0,0,0,0,1,0,1
6242,352,2,26.3,65.0,0.3,2000,19.1,0.0,0.0,0.0,0,0,0,1,0,1
6243,255,3,26.1,65.0,0.6,2000,18.9,0.0,0.0,0.0,0,0,0,1,0,1
6244,193,4,26.2,65.0,1.1,1542,19.0,0.0,0.0,0.0,0,0,0,1,0,1
6245,281,5,25.7,68.0,0.8,1395,19.3,0.0,0.0,0.0,0,0,0,1,0,1
6246,675,6,25.3,67.0,1.5,1450,18.7,0.0,0.0,0.0,0,0,0,1,0,1
6247,1285,7,25.4,60.0,1.4,1879,17.0,0.16,0.0,0.0,0,0,0,1,0,1
6248,1912,8,26.6,54.0,1.1,1739,16.5,0.75,0.0,0.0,0,0,0,1,0,1
6249,993,9,27.5,54.0,1.0,1993,17.3,0.81,0.0,0.0,0,0,0,1,0,1
6250,719,10,29.3,49.0,2.0,1875,17.4,1.65,0.0,0.0,0,0,0,1,0,1
6251,766,11,31.2,45.0,1.9,1810,17.8,2.72,0.0,0.0,0,0,0,1,0,1
6252,808,12,31.7,45.0,2.5,1814,18.3,1.96,0.0,0.0,0,0,0,1,0,1
6253,847,13,31.6,46.0,2.7,1864,18.5,1.77,0.0,0.0,0,0,0,1,0,1
6254,816,14,32.1,45.0,2.8,1966,18.6,1.51,0.0,0.0,0,0,0,1,0,1
6255,992,15,32.9,45.0,1.9,1877,19.3,1.84,0.0,0.0,0,0,0,1,0,1
6256,1253,16,32.3,45.0,2.8,1928,18.8,0.98,0.0,0.0,0,0,0,1,0,1
6257,1704,17,32.1,44.0,2.6,1731,18.3,0.6,0.0,0.0,0,0,0,1,0,1
6258,2628,18,31.6,47.0,2.1,1867,18.9,0.26,0.0,0.0,0,0,0,1,0,1
6259,2162,19,30.8,55.0,1.9,1170,20.7,0.06,0.0,0.0,0,0,0,1,0,1
6260,1999,20,29.8,61.0,3.4,1525,21.4,0.0,0.0,0.0,0,0,0,1,0,1
6261,1971,21,29.3,63.0,3.1,1677,21.5,0.0,0.0,0.0,0,0,0,1,0,1
6262,1630,22,29.0,63.0,4.2,1776,21.2,0.0,0.0,0.0,0,0,0,1,0,1
6263,1241,23,28.5,62.0,4.9,1882,20.5,0.0,0.0,0.0,0,0,0,1,0,1
6264,898,0,28.3,59.0,3.7,1945,19.5,0.0,0.0,0.0,0,0,0,1,0,1
6265,690,1,28.0,61.0,3.9,1890,19.7,0.0,0.0,0.0,0,0,0,1,0,1
6266,376,2,27.6,60.0,4.3,1854,19.1,0.0,0.0,0.0,0,0,0,1,0,1
6267,173,3,26.8,62.0,4.5,1742,18.9,0.0,0.1,0.0,0,0,0,1,0,1
6268,49,4,25.3,70.0,6.9,925,19.4,0.0,0.4,0.0,0,0,0,1,0,1
6269,57,5,23.8,86.0,3.6,420,21.3,0.0,1.0,0.0,0,0,0,1,0,1
6270,73,6,23.8,89.0,3.3,882,21.8,0.0,1.5,0.0,0,0,0,1,0,1
6271,608,7,23.4,94.0,2.4,1773,22.3,0.02,2.0,0.0,0,0,0,1,0,1
6272,1530,8,24.0,84.0,3.5,1975,21.1,0.47,0.0,0.0,0,0,0,1,0,1
6273,876,9,24.4,82.0,3.0,1847,21.1,0.6,0.0,0.0,0,0,0,1,0,1
6274,402,10,24.8,82.0,3.2,1732,21.5,0.34,0.0,0.0,0,0,0,1,0,1
6275,681,11,24.7,85.0,2.3,1438,22.0,0.27,0.0,0.0,0,0,0,1,0,1
6276,848,12,25.7,74.0,3.4,1951,20.7,1.16,0.0,0.0,0,0,0,1,0,1
6277,827,13,27.1,66.0,2.6,1895,20.1,1.54,0.0,0.0,0,0,0,1,0,1
6278,788,14,28.5,58.0,2.6,1965,19.4,1.93,0.0,0.0,0,0,0,1,0,1
6279,957,15,29.5,57.0,2.0,2000,20.0,2.1,0.0,0.0,0,0,0,1,0,1
6280,1112,16,30.4,53.0,2.0,1990,19.7,1.82,0.0,0.0,0,0,0,1,0,1
6281,1663,17,30.8,52.0,2.3,1953,19.8,1.49,0.0,0.0,0,0,0,1,0,1
6282,2830,18,30.3,56.0,1.7,2000,20.5,0.8,0.0,0.0,0,0,0,1,0,1
6283,2364,19,29.2,62.0,1.7,2000,21.1,0.31,0.0,0.0,0,0,0,1,0,1
6284,2169,20,27.7,69.0,1.6,1992,21.4,0.01,0.0,0.0,0,0,0,1,0,1
6285,2057,21,26.8,72.0,0.4,1985,21.3,0.0,0.0,0.0,0,0,0,1,0,1
6286,1828,22,26.1,76.0,1.2,1867,21.5,0.0,0.0,0.0,0,0,0,1,0,1
6287,1277,23,25.6,75.0,0.1,1892,20.8,0.0,0.0,0.0,0,0,0,1,0,1
6288,1025,0,25.1,79.0,0.5,1891,21.1,0.0,0.0,0.0,0,0,0,1,0,1
6289,782,1,24.6,79.0,0.6,1884,20.7,0.0,0.0,0.0,0,0,0,1,0,1
6290,512,2,24.2,79.0,0.6,1882,20.3,0.0,0.0,0.0,0,0,0,1,0,1
6291,346,3,24.1,80.0,0.8,1920,20.4,0.0,0.0,0.0,0,0,0,1,0,1
6292,214,4,23.6,81.0,0.8,1943,20.1,0.0,0.0,0.0,0,0,0,1,0,1
6293,289,5,23.4,82.0,0.4,2000,20.1,0.0,0.0,0.0,0,0,0,1,0,1
6294,655,6,23.7,78.0,0.3,2000,19.6,0.0,0.0,0.0,0,0,0,1,0,1
6295,1330,7,24.3,74.0,0.6,1999,19.3,0.1,0.0,0.0,0,0,0,1,0,1
6296,1990,8,25.7,66.0,0.9,1976,18.8,0.64,0.0,0.0,0,0,0,1,0,1
6297,1015,9,28.0,56.0,1.5,1982,18.3,1.57,0.0,0.0,0,0,0,1,0,1
6298,700,10,30.2,52.0,1.4,1923,19.2,2.13,0.0,0.0,0,0,0,1,0,1
6299,710,11,32.1,49.0,1.6,1874,20.0,2.63,0.0,0.0,0,0,0,1,0,1
6300,784,12,33.9,45.0,1.4,1923,20.2,2.95,0.0,0.0,0,0,0,1,0,1
6301,727,13,35.3,41.0,2.1,1925,20.0,3.1,0.0,0.0,0,0,0,1,0,1
6302,760,14,36.2,36.0,1.5,1985,18.7,2.87,0.0,0.0,0,0,0,1,0,1
6303,842,15,36.8,36.0,1.0,2000,19.2,2.46,0.0,0.0,0,0,0,1,0,1
6304,993,16,37.4,35.0,1.3,2000,19.3,2.0,0.0,0.0,0,0,0,1,0,1
6305,1495,17,36.4,39.0,1.2,2000,20.2,1.15,0.0,0.0,0,0,0,1,0,1
6306,2528,18,35.4,40.0,1.0,2000,19.7,0.34,0.0,0.0,0,0,0,1,0,1
6307,2087,19,35.2,41.0,0.5,2000,19.9,0.31,0.0,0.0,0,0,0,1,0,1
6308,1808,20,33.2,51.0,1.0,2000,21.6,0.02,0.0,0.0,0,0,0,1,0,1
6309,1807,21,33.1,46.0,2.7,2000,19.9,0.0,0.0,0.0,0,0,0,1,0,1
6310,1556,22,32.1,47.0,2.0,2000,19.3,0.0,0.0,0.0,0,0,0,1,0,1
6311,1117,23,31.2,50.0,1.8,2000,19.5,0.0,0.0,0.0,0,0,0,1,0,1
6312,908,0,30.7,52.0,1.3,2000,19.7,0.0,0.0,0.0,0,0,0,1,0,1
6313,745,1,30.1,54.0,0.8,2000,19.7,0.0,0.0,0.0,0,0,0,1,0,1
6314,492,2,29.8,53.0,1.4,2000,19.1,0.0,0.0,0.0,0,0,0,1,0,1
6315,304,3,29.7,52.0,1.4,2000,18.7,0.0,0.0,0.0,0,0,0,1,0,1
6316,168,4,29.3,54.0,1.0,2000,19.0,0.0,0.0,0.0,0,0,0,1,0,1
6317,185,5,28.5,57.0,0.9,2000,19.1,0.0,0.1,0.0,0,0,0,1,0,1
6318,492,6,28.3,55.0,1.5,2000,18.3,0.0,0.0,0.0,0,0,0,1,0,1
6319,720,7,28.3,55.0,1.1,2000,18.3,0.03,0.0,0.0,0,0,0,1,0,1
6320,1678,8,28.1,58.0,1.3,2000,19.0,0.14,0.0,0.0,0,0,0,1,0,1
6321,924,9,29.3,54.0,1.5,2000,19.0,0.82,0.0,0.0,0,0,0,1,0,1
6322,551,10,30.2,52.0,1.8,2000,19.2,0.93,0.0,0.0,0,0,0,1,0,1
6323,711,11,29.9,57.0,1.7,1992,20.4,0.88,0.1,0.0,0,0,0,1,0,1
6324,769,12,31.9,49.0,1.9,2000,19.8,1.85,0.0,0.0,0,0,0,1,0,1
6325,584,13,31.0,53.0,1.9,2000,20.2,0.79,0.0,0.0,0,0,0,1,0,1
6326,740,14,30.5,59.0,2.0,2000,21.5,0.84,0.1,0.0,0,0,0,1,0,1
6327,837,15,32.0,53.0,2.1,1992,21.2,1.57,0.0,0.0,0,0,0,1,0,1
6328,944,16,31.7,56.0,1.9,2000,21.8,0.92,0.0,0.0,0,0,0,1,0,1
6329,1249,17,30.8,59.0,2.2,2000,21.8,0.41,0.0,0.0,0,0,0,1,0,1
6330,1447,18,30.6,55.0,2.3,2000,20.5,0.11,0.0,0.0,0,0,0,1,0,1
6331,582,19,30.0,59.0,2.2,1970,21.1,0.01,0.0,0.0,0,0,0,1,0,1
6332,257,20,29.2,62.0,2.1,1952,21.1,0.0,0.1,0.0,0,0,0,1,0,1
6333,189,21,27.8,72.0,2.0,2000,22.2,0.0,0.1,0.0,0,0,0,1,0,1
6334,215,22,26.6,84.0,1.7,1815,23.6,0.0,1.5,0.0,0,0,0,1,0,1
6335,267,23,26.1,84.0,1.9,1801,23.1,0.0,0.5,0.0,0,0,0,1,0,1
6336,238,0,25.7,83.0,2.0,2000,22.5,0.0,0.5,0.0,0,0,0,1,0,1
6337,208,1,25.7,80.0,2.0,2000,21.9,0.0,0.2,0.0,0,0,0,1,0,1
6338,83,2,25.4,85.0,2.0,1453,22.6,0.0,0.8,0.0,0,0,0,1,0,1
6339,62,3,24.8,87.0,2.2,1286,22.4,0.0,1.0,0.0,0,0,0,1,0,1
6340,30,4,24.5,88.0,2.0,1433,22.3,0.0,1.0,0.0,0,0,0,1,0,1
6341,45,5,24.6,88.0,1.5,1967,22.4,0.0,0.5,0.0,0,0,0,1,0,1
6342,173,6,24.9,88.0,1.1,2000,22.7,0.0,0.5,0.0,0,0,0,1,0,1
6343,400,7,24.2,88.0,2.3,2000,22.0,0.05,0.0,0.0,0,0,0,1,0,1
6344,578,8,24.4,86.0,1.7,2000,21.8,0.13,0.0,0.0,0,0,0,1,0,1
6345,484,9,24.8,85.0,1.7,2000,22.0,0.32,0.0,0.0,0,0,0,1,0,1
6346,286,10,26.0,77.0,2.2,2000,21.6,0.61,0.0,0.0,0,0,0,1,0,1
6347,415,11,26.2,76.0,2.6,1995,21.6,0.88,0.0,0.0,0,0,0,1,0,1
6348,355,12,25.8,81.0,3.2,1828,22.2,0.8,0.0,0.0,0,0,0,1,0,1
6349,274,13,25.8,78.0,2.8,2000,21.6,0.95,0.0,0.0,0,0,0,1,0,1
6350,152,14,24.4,93.0,2.9,250,23.1,0.26,1.5,0.0,0,0,0,1,0,1
6351,405,15,24.0,94.0,3.1,1188,22.9,0.41,0.5,0.0,0,0,0,1,0,1
6352,455,16,24.6,85.0,2.7,1973,21.9,0.55,0.0,0.0,0,0,0,1,0,1
6353,403,17,24.1,89.0,1.9,2000,22.1,0.58,0.0,0.0,0,0,0,1,0,1
6354,916,18,23.8,95.0,2.7,1938,22.9,0.11,1.5,0.0,0,0,0,1,0,1
6355,948,19,23.6,86.0,3.0,1275,21.1,0.04,0.0,0.0,0,0,0,1,0,1
6356,1162,20,23.5,81.0,3.5,2000,20.0,0.0,0.0,0.0,0,0,0,1,0,1
6357,1300,21,23.5,79.0,3.6,2000,19.6,0.0,0.0,0.0,0,0,0,1,0,1
6358,1202,22,23.5,79.0,2.9,1860,19.6,0.0,0.0,0.0,0,0,0,1,0,1
6359,1084,23,23.4,79.0,2.7,1990,19.5,0.0,0.0,0.0,0,0,0,1,0,1
6360,980,0,23.2,81.0,2.4,1976,19.7,0.0,0.0,0.0,0,0,0,1,0,0
6361,886,1,23.0,82.0,2.1,1922,19.7,0.0,0.0,0.0,0,0,0,1,0,0
6362,708,2,22.9,82.0,2.1,1829,19.6,0.0,0.0,0.0,0,0,0,1,0,0
6363,456,3,23.1,80.0,2.0,1849,19.4,0.0,0.0,0.0,0,0,0,1,0,0
6364,306,4,23.2,79.0,1.8,1941,19.3,0.0,0.0,0.0,0,0,0,1,0,0
6365,232,5,23.3,79.0,1.7,1592,19.4,0.0,0.0,0.0,0,0,0,1,0,0
6366,318,6,23.5,79.0,2.0,1439,19.6,0.0,0.0,0.0,0,0,0,1,0,0
6367,490,7,23.7,76.0,1.9,1281,19.2,0.08,0.0,0.0,0,0,0,1,0,0
6368,721,8,24.1,78.0,2.0,1133,20.0,0.34,0.0,0.0,0,0,0,1,0,0
6369,808,9,25.3,72.0,2.4,1220,19.8,1.08,0.0,0.0,0,0,0,1,0,0
6370,858,10,26.3,67.0,3.2,1673,19.6,1.48,0.0,0.0,0,0,0,1,0,0
6371,916,11,28.0,57.0,3.3,1827,18.6,2.71,0.0,0.0,0,0,0,1,0,0
6372,1070,12,27.9,55.0,2.9,1922,18.0,1.49,0.0,0.0,0,0,0,1,0,0
6373,1231,13,28.6,54.0,2.9,1925,18.3,1.85,0.0,0.0,0,0,0,1,0,0
6374,1261,14,29.2,52.0,3.1,1735,18.3,2.68,0.0,0.0,0,0,0,1,0,0
6375,1516,15,28.1,53.0,4.5,1953,17.6,1.6,0.0,0.0,0,0,0,1,0,0
6376,1592,16,27.2,58.0,3.7,1987,18.2,0.99,0.0,0.0,0,0,0,1,0,0
6377,1797,17,26.9,60.0,2.8,2000,18.4,0.77,0.0,0.0,0,0,0,1,0,0
6378,2080,18,27.1,56.0,3.0,1987,17.5,0.87,0.0,0.0,0,0,0,1,0,0
6379,2043,19,25.8,62.0,3.3,2000,17.9,0.27,0.0,0.0,0,0,0,1,0,0
6380,2022,20,24.6,65.0,2.9,2000,17.5,0.0,0.0,0.0,0,0,0,1,0,0
6381,1937,21,23.9,71.0,2.3,2000,18.3,0.0,0.0,0.0,0,0,0,1,0,0
6382,1717,22,23.4,75.0,1.6,2000,18.7,0.0,0.0,0.0,0,0,0,1,0,0
6383,1357,23,22.9,78.0,1.4,2000,18.8,0.0,0.0,0.0,0,0,0,1,0,0
6384,1163,0,22.8,78.0,1.5,2000,18.7,0.0,0.0,0.0,0,0,0,1,0,0
6385,769,1,22.5,80.0,0.6,2000,18.8,0.0,0.0,0.0,0,0,0,1,0,0
6386,600,2,22.1,84.0,0.6,2000,19.2,0.0,0.0,0.0,0,0,0,1,0,0
6387,426,3,21.6,85.0,0.1,1982,18.9,0.0,0.0,0.0,0,0,0,1,0,0
6388,290,4,21.2,86.0,0.5,1724,18.7,0.0,0.0,0.0,0,0,0,1,0,0
6389,188,5,20.7,88.0,0.6,1100,18.6,0.0,0.0,0.0,0,0,0,1,0,0
6390,243,6,20.4,88.0,0.6,1064,18.3,0.0,0.0,0.0,0,0,0,1,0,0
6391,381,7,20.7,85.0,0.5,1052,18.0,0.11,0.0,0.0,0,0,0,1,0,0
6392,566,8,22.1,74.0,1.0,1479,17.2,0.77,0.0,0.0,0,0,0,1,0,0
6393,725,9,24.2,64.0,1.2,1985,16.9,1.48,0.0,0.0,0,0,0,1,0,0
6394,681,10,26.3,53.0,1.6,2000,15.9,2.19,0.0,0.0,0,0,0,1,0,0
6395,791,11,28.0,46.0,1.7,1990,15.2,2.73,0.0,0.0,0,0,0,1,0,0
6396,1070,12,28.9,42.0,2.0,1975,14.6,2.5,0.0,0.0,0,0,0,1,0,0
6397,657,13,27.8,54.0,3.5,2000,17.6,1.15,0.0,0.0,0,0,0,1,0,0
6398,417,14,25.8,69.0,3.6,1309,19.6,0.56,0.1,0.0,0,0,0,1,0,0
6399,782,15,24.3,64.0,1.8,1931,17.0,0.59,0.0,0.0,0,0,0,1,0,0
6400,1025,16,23.5,56.0,2.3,2000,14.2,0.5,0.1,0.0,0,0,0,1,0,0
6401,1399,17,23.5,58.0,1.2,2000,14.7,0.52,0.0,0.0,0,0,0,1,0,0
6402,1479,18,23.4,67.0,0.6,2000,16.9,0.36,0.0,0.0,0,0,0,1,0,0
6403,1596,19,22.7,69.0,1.9,2000,16.7,0.08,0.0,0.0,0,0,0,1,0,0
6404,1674,20,22.4,64.0,0.8,2000,15.2,0.0,0.0,0.0,0,0,0,1,0,0
6405,1276,21,22.5,65.0,1.1,2000,15.5,0.0,0.0,0.0,0,0,0,1,0,0
6406,764,22,21.2,81.0,1.0,1808,17.8,0.0,1.3,0.0,0,0,0,1,0,0
6407,348,23,20.8,84.0,0.9,1078,17.9,0.0,0.5,0.0,0,0,0,1,0,0
6408,325,0,20.5,85.0,1.0,2000,17.8,0.0,0.0,0.0,0,0,0,1,0,1
6409,61,1,20.5,89.0,0.5,235,18.6,0.0,1.5,0.0,0,0,0,1,0,1
6410,44,2,20.3,97.0,0.7,315,19.8,0.0,1.0,0.0,0,0,0,1,0,1
6411,22,3,20.3,97.0,0.4,200,19.8,0.0,1.5,0.0,0,0,0,1,0,1
6412,27,4,20.5,97.0,0.1,257,20.0,0.0,3.5,0.0,0,0,0,1,0,1
6413,38,5,20.5,97.0,0.4,384,20.0,0.0,3.0,0.0,0,0,0,1,0,1
6414,47,6,20.6,98.0,0.7,626,20.2,0.0,1.0,0.0,0,0,0,1,0,1
6415,103,7,20.8,98.0,0.5,299,20.4,0.02,2.0,0.0,0,0,0,1,0,1
6416,328,8,21.3,97.0,1.3,1029,20.7,0.17,0.5,0.0,0,0,0,1,0,1
6417,75,9,21.5,97.0,0.9,1543,20.9,0.19,0.5,0.0,0,0,0,1,0,1
6418,104,10,21.7,97.0,1.0,1249,21.1,0.29,2.5,0.0,0,0,0,1,0,1
6419,148,11,22.0,96.0,1.6,602,21.3,0.36,0.5,0.0,0,0,0,1,0,1
6420,137,12,22.6,90.0,1.4,1963,20.8,1.02,1.0,0.0,0,0,0,1,0,1
6421,149,13,22.9,92.0,1.2,459,21.5,1.09,0.5,0.0,0,0,0,1,0,1
6422,231,14,23.3,89.0,1.5,1435,21.3,1.23,0.5,0.0,0,0,0,1,0,1
6423,580,15,24.4,87.0,1.5,1153,22.0,1.44,0.0,0.0,0,0,0,1,0,1
6424,886,16,24.7,85.0,1.2,1143,22.0,0.99,0.0,0.0,0,0,0,1,0,1
6425,1356,17,24.9,82.0,0.9,2000,21.6,0.67,0.0,0.0,0,0,0,1,0,1
6426,2153,18,24.8,83.0,0.8,1947,21.7,0.26,0.0,0.0,0,0,0,1,0,1
6427,1615,19,24.7,83.0,0.4,2000,21.6,0.1,0.0,0.0,0,0,0,1,0,1
6428,1560,20,24.4,85.0,0.7,2000,21.7,0.01,0.0,0.0,0,0,0,1,0,1
6429,1762,21,23.9,88.0,0.8,2000,21.7,0.0,0.0,0.0,0,0,0,1,0,1
6430,1571,22,23.5,88.0,0.6,2000,21.3,0.0,0.0,0.0,0,0,0,1,0,1
6431,1113,23,23.6,87.0,0.6,2000,21.3,0.0,0.0,0.0,0,0,0,1,0,1
6432,870,0,23.5,88.0,0.6,2000,21.3,0.0,0.0,0.0,0,0,0,1,0,1
6433,653,1,23.1,94.0,0.6,2000,22.0,0.0,0.0,0.0,0,0,0,1,0,1
6434,482,2,23.2,88.0,0.6,2000,21.0,0.0,0.0,0.0,0,0,0,1,0,1
6435,281,3,22.9,93.0,0.6,2000,21.7,0.0,0.0,0.0,0,0,0,1,0,1
6436,200,4,22.6,95.0,0.4,1919,21.7,0.0,0.0,0.0,0,0,0,1,0,1
6437,218,5,22.5,96.0,0.3,1605,21.8,0.0,0.0,0.0,0,0,0,1,0,1
6438,581,6,22.5,90.0,0.6,1149,20.7,0.0,0.0,0.0,0,0,0,1,0,1
6439,1182,7,22.6,88.0,0.8,2000,20.5,0.06,0.0,0.0,0,0,0,1,0,1
6440,1841,8,23.4,83.0,0.8,1998,20.3,0.32,0.0,0.0,0,0,0,1,0,1
6441,865,9,24.2,80.0,1.2,1708,20.5,0.57,0.0,0.0,0,0,0,1,0,1
6442,670,10,25.4,75.0,0.7,1995,20.6,0.96,0.0,0.0,0,0,0,1,0,1
6443,411,11,25.9,79.0,1.7,1900,21.9,0.9,0.0,0.0,0,0,0,1,0,1
6444,25,12,25.2,89.0,1.4,340,23.2,0.32,2.0,0.0,0,0,0,1,0,1
6445,31,13,24.6,97.0,0.5,765,24.0,0.1,9.5,0.0,0,0,0,1,0,1
6446,126,14,24.9,97.0,0.5,766,24.3,0.36,4.0,0.0,0,0,0,1,0,1
6447,122,15,25.2,96.0,0.6,1754,24.5,0.51,0.5,0.0,0,0,0,1,0,1
6448,60,16,25.0,97.0,0.7,1181,24.4,0.17,2.5,0.0,0,0,0,1,0,1
6449,39,17,24.8,96.0,1.8,564,24.1,0.14,2.5,0.0,0,0,0,1,0,1
6450,96,18,24.3,97.0,0.8,105,23.7,0.01,18.5,0.0,0,0,0,1,0,1
6451,84,19,23.9,98.0,0.8,1792,23.5,0.0,7.0,0.0,0,0,0,1,0,1
6452,10,20,23.3,97.0,3.3,183,22.7,0.0,15.5,0.0,0,0,0,1,0,1
6453,122,21,22.9,98.0,2.1,1146,22.5,0.0,29.5,0.0,0,0,0,1,0,1
6454,64,22,22.9,97.0,1.3,2000,22.3,0.0,0.5,0.0,0,0,0,1,0,1
6455,59,23,22.8,97.0,1.0,600,22.2,0.0,3.5,0.0,0,0,0,1,0,1
6456,208,0,22.7,96.0,0.3,2000,22.0,0.0,1.0,0.0,0,0,0,1,0,1
6457,334,1,22.8,97.0,0.5,2000,22.2,0.0,0.5,0.0,0,0,0,1,0,1
6458,243,2,24.2,91.0,3.6,1735,22.6,0.0,0.0,0.0,0,0,0,1,0,1
6459,171,3,24.5,87.0,4.3,1985,22.1,0.0,0.0,0.0,0,0,0,1,0,1
6460,128,4,24.6,86.0,4.0,1968,22.0,0.0,0.0,0.0,0,0,0,1,0,1
6461,109,5,24.6,87.0,3.6,1966,22.2,0.0,0.0,0.0,0,0,0,1,0,1
6462,346,6,24.7,85.0,3.8,2000,22.0,0.0,0.0,0.0,0,0,0,1,0,1
6463,862,7,25.0,85.0,3.0,2000,22.2,0.02,0.0,0.0,0,0,0,1,0,1
6464,1595,8,25.3,83.0,3.4,1982,22.1,0.14,0.0,0.0,0,0,0,1,0,1
6465,867,9,25.8,79.0,2.7,1963,21.8,0.3,0.0,0.0,0,0,0,1,0,1
6466,642,10,26.4,78.0,2.7,2000,22.2,0.44,0.0,0.0,0,0,0,1,0,1
6467,671,11,26.9,74.0,3.2,2000,21.8,0.45,0.0,0.0,0,0,0,1,0,1
6468,648,12,27.4,72.0,4.2,1989,21.8,0.54,0.0,0.0,0,0,0,1,0,1
6469,540,13,27.1,75.0,3.7,1972,22.2,0.28,0.0,0.0,0,0,0,1,0,1
6470,490,14,26.8,77.0,3.5,1965,22.4,0.11,0.0,0.0,0,0,0,1,0,1
6471,583,15,26.9,77.0,2.5,1937,22.5,0.26,0.0,0.0,0,0,0,1,0,1
